Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1
Tiempo (s)	ángulo (rad)	Vector velocidad angular (rad/s)	Aceleración angular (rad/s²)	Posición (m)	Vector velocidad (m/s)	Aceleración (m/s²)	Intensidad luminosa (%)
30,880	18,937	4,363	13,635	0,4521	0,104	0,326	1,1
30,920	19,129	4,363	-5,454	0,4567	0,104	-0,130	1,1
30,960	19,286	3,927	-8,181	0,4604	0,094	-0,195	1,1
31,000	19,443	3,709	-2,176E-12	0,4642	0,089	-5,204E-14	1,0
31,040	19,583	3,927	-2,727	0,4675	0,094	-0,065	0,8
31,080	19,757	3,491	-16,362	0,4717	0,083	-0,391	0,6
31,120	19,862	2,618	-13,635	0,4742	0,063	-0,326	0,6
31,160	19,967	2,400	-10,908	0,4767	0,057	-0,260	0,5
31,200	20,054	1,745	-16,362	0,4787	0,042	-0,391	0,5
31,240	20,106	1,091	-10,908	0,4800	0,026	-0,260	0,5
31,280	20,141	0,873	-2,727	0,4808	0,021	-0,065	0,5
31,320	20,176	0,873	-5,454	0,4817	0,021	-0,130	0,5
31,360	20,211	0,436	-10,908	0,4825	0,010	-0,260	0,5
31,400	20,211	0,000	-5,454	0,4825	0,000	-0,130	0,5
31,440	20,211	0,000	0,000	0,4825	0,000	0,000	0,5
31,480	20,211	0,000	0,000	0,4825	0,000	0,000	0,5
31,520	20,211	0,000	0,000	0,4825	0,000	0,000	0,5
31,560	20,211	0,000	0,000	0,4825	0,000	0,000	0,6
31,600	20,211	0,000	0,000	0,4825	0,000	0,000	0,5
31,640	20,211	0,000	0,000	0,4825	0,000	0,000	0,5
31,680	20,211	0,000	-2,727	0,4825	0,000	-0,065	0,5
31,720	20,211	-0,218	-5,454	0,4825	-0,005	-0,130	0,5
31,760	20,193	-0,436	-10,908	0,4821	-0,010	-0,260	0,5
31,800	20,176	-1,091	-49,087	0,4817	-0,026	-1,172	0,6
31,840	20,106	-4,363	-68,177	0,4800	-0,104	-1,628	0,5
31,880	19,827	-6,545	-27,271	0,4733	-0,156	-0,651	0,5
31,920	19,583	-6,545	-16,362	0,4675	-0,156	-0,391	0,5
31,960	19,303	-7,854	-21,817	0,4608	-0,188	-0,521	0,5
32,000	18,954	-8,290	13,635	0,4525	-0,198	0,326	0,6
32,040	18,640	-6,763	27,271	0,4450	-0,161	0,651	0,8
32,080	18,413	-6,109	10,908	0,4396	-0,146	0,260	1,1
32,120	18,151	-5,890	2,727	0,4333	-0,141	0,065	0,9
32,160	17,942	-5,890	-24,544	0,4283	-0,141	-0,586	0,7
32,200	17,680	-7,854	-46,360	0,4221	-0,188	-1,107	0,6
32,240	17,314	-9,599	-29,998	0,4133	-0,229	-0,716	0,6
32,280	16,912	-10,254	-8,181	0,4038	-0,245	-0,195	0,5
32,320	16,493	-10,254	2,727	0,3937	-0,245	0,065	0,5
32,360	16,092	-10,036	5,454	0,3842	-0,240	0,130	0,6
32,400	15,691	-9,817	8,181	0,3746	-0,234	0,195	0,5
32,440	15,307	-9,381	13,635	0,3654	-0,224	0,326	0,5
32,480	14,940	-8,727	16,362	0,3567	-0,208	0,391	0,6
32,520	14,608	-8,072	10,908	0,3487	-0,193	0,260	0,6
32,560	14,294	-7,854	0,000	0,3412	-0,188	-8,674E-15	0,6
32,600	13,980	-8,072	-2,727	0,3338	-0,193	-0,065	0,6
32,640	13,648	-8,072	0,000	0,3258	-0,193	0,000	0,7
32,680	13,334	-8,072	-10,908	0,3183	-0,193	-0,260	0,6
32,720	13,003	-8,945	-19,090	0,3104	-0,214	-0,456	0,6
32,760	12,619	-9,599	-10,908	0,3012	-0,229	-0,260	0,8
32,800	12,235	-9,817	-8,181	0,2921	-0,234	-0,195	0,7
32,840	11,833	-10,254	-13,635	0,2825	-0,245	-0,326	0,8
32,880	11,414	-10,908	-8,181	0,2725	-0,260	-0,195	0,8
32,920	10,961	-10,908	10,908	0,2617	-0,260	0,260	0,9
32,960	10,542	-10,036	19,090	0,2517	-0,240	0,456	1,0
33,000	10,158	-9,381	13,635	0,2425	-0,224	0,326	1,1
33,040	9,791	-8,945	5,454	0,2337	-0,214	0,130	1,1
33,080	9,442	-8,945	-8,181	0,2254	-0,214	-0,195	1,2
33,120	9,076	-9,599	-13,635	0,2167	-0,229	-0,326	1,2
33,160	8,674	-10,036	2,727	0,2071	-0,240	0,065	1,3
33,200	8,273	-9,381	16,362	0,1975	-0,224	0,391	1,4
33,240	7,924	-8,727	2,727	0,1892	-0,208	0,065	1,5
33,280	7,575	-9,163	-10,908	0,1808	-0,219	-0,260	1,7
33,320	7,191	-9,599	-2,727	0,1717	-0,229	-0,065	1,8
33,360	6,807	-9,381	8,181	0,1625	-0,224	0,195	2,0
33,400	6,440	-8,945	8,181	0,1537	-0,214	0,195	2,1
33,440	6,091	-8,727	2,727	0,1454	-0,208	0,065	2,4
33,480	5,742	-8,727	-9,703E-12	0,1371	-0,208	-2,335E-13	2,6
33,520	5,393	-8,727	-9,703E-12	0,1288	-0,208	-2,335E-13	2,9
33,560	5,044	-8,727	-5,454	0,1204	-0,208	-0,130	3,1
33,600	4,695	-9,163	-5,454	0,1121	-0,219	-0,130	3,5
33,640	4,311	-9,163	10,908	0,1029	-0,219	0,260	3,8
33,680	3,962	-8,290	10,908	0,0946	-0,198	0,260	4,4
33,720	3,648	-8,290	-5,454	0,0871	-0,198	-0,130	4,9
33,760	3,299	-8,727	9,215E-12	0,0787	-0,208	2,175E-13	5,6
33,800	2,950	-8,290	13,635	0,0704	-0,198	0,326	6,3
33,840	2,635	-7,636	5,454	0,0629	-0,182	0,130	7,1
33,880	2,339	-7,854	-8,181	0,0558	-0,188	-0,195	8,3
33,920	2,007	-8,290	-5,454	0,0479	-0,198	-0,130	9,6
33,960	1,676	-8,290	-2,727	0,0400	-0,198	-0,065	10,9
34,000	1,344	-8,508	-2,727	0,0321	-0,203	-0,065	12,9
34,040	0,995	-8,508	2,727	0,0237	-0,203	0,065	36,9
34,080	0,663	-8,290	10,908	0,0158	-0,198	0,260	98,6
34,120	0,332	-7,636	29,998	0,0079	-0,182	0,716	98,6
34,160	0,052	-5,890	38,179	0,0012	-0,141	0,911	97,8
34,200	-0,140	-4,581	21,817	-0,0033	-0,109	0,521	25,8
34,240	-0,314	-4,145	13,635	-0,0075	-0,099	0,326	12,0
34,280	-0,471	-3,491	10,908	-0,0112	-0,083	0,260	10,2
34,320	-0,593	-3,272	1,110E-14	-0,0142	-0,078	0,000	9,6
34,360	-0,733	-3,491	-8,181	-0,0175	-0,083	-0,195	8,9
34,400	-0,873	-3,927	-16,362	-0,0208	-0,094	-0,391	8,6
34,440	-1,047	-4,800	-10,908	-0,0250	-0,115	-0,260	7,9
34,480	-1,257	-4,800	-8,181	-0,0300	-0,115	-0,195	7,8
34,520	-1,431	-5,454	-16,362	-0,0342	-0,130	-0,391	7,2
34,560	-1,693	-6,109	-10,908	-0,0404	-0,146	-0,260	6,5
34,600	-1,920	-6,327	-8,181	-0,0458	-0,151	-0,195	6,2
34,640	-2,199	-6,763	-8,181	-0,0525	-0,161	-0,195	5,6
34,680	-2,461	-6,981	-5,454	-0,0587	-0,167	-0,130	5,3
34,720	-2,758	-7,199	-2,727	-0,0658	-0,172	-0,065	4,8
34,760	-3,037	-7,199	-2,727	-0,0725	-0,172	-0,065	4,4
34,800	-3,334	-7,418	5,454	-0,0796	-0,177	0,130	4,2
34,840	-3,630	-6,763	13,635	-0,0867	-0,161	0,326	3,6
34,880	-3,875	-6,327	7,772E-14	-0,0925	-0,151	2,082E-15	3,2
34,920	-4,136	-6,763	-2,727	-0,0987	-0,161	-0,065	2,8
34,960	-4,416	-6,545	10,908	-0,1054	-0,156	0,260	2,6
35,000	-4,660	-5,890	16,362	-0,1112	-0,141	0,391	2,4
35,040	-4,887	-5,236	19,090	-0,1167	-0,125	0,456	2,2
35,080	-5,079	-4,363	16,362	-0,1212	-0,104	0,391	2,1
35,120	-5,236	-3,927	2,727	-0,1250	-0,094	0,065	2,1
35,160	-5,393	-4,145	-5,454	-0,1288	-0,099	-0,130	2,0
35,200	-5,568	-4,363	-10,908	-0,1329	-0,104	-0,260	1,9
35,240	-5,742	-5,018	-13,635	-0,1371	-0,120	-0,326	1,8
35,280	-5,969	-5,454	-13,635	-0,1425	-0,130	-0,326	1,7
35,320	-6,178	-6,109	-16,362	-0,1475	-0,146	-0,391	1,6
35,360	-6,458	-6,763	-10,908	-0,1542	-0,161	-0,260	1,6
35,400	-6,720	-6,981	-10,908	-0,1604	-0,167	-0,260	1,5
35,440	-7,016	-7,636	-5,454	-0,1675	-0,182	-0,130	1,4
35,480	-7,330	-7,418	-8,615E-12	-0,1750	-0,177	-2,023E-13	1,4
35,520	-7,610	-7,636	-10,908	-0,1817	-0,182	-0,260	1,3
35,560	-7,941	-8,290	-2,727	-0,1896	-0,198	-0,065	1,3
35,600	-8,273	-7,854	13,635	-0,1975	-0,188	0,326	1,2
35,640	-8,570	-7,199	8,181	-0,2046	-0,172	0,195	1,1
35,680	-8,849	-7,199	2,776E-13	-0,2112	-0,172	4,510E-15	1,1
35,720	-9,146	-7,199	5,454	-0,2183	-0,172	0,130	1,0
35,760	-9,425	-6,763	19,090	-0,2250	-0,161	0,456	1,0
35,800	-9,687	-5,672	21,817	-0,2312	-0,135	0,521	0,9
35,840	-9,879	-5,018	-2,727	-0,2358	-0,120	-0,065	0,9
35,880	-10,088	-5,890	-19,090	-0,2408	-0,141	-0,456	0,9
35,920	-10,350	-6,545	-10,908	-0,2471	-0,156	-0,260	0,9
35,960	-10,612	-6,763	2,727	-0,2533	-0,161	0,065	0,8
36,000	-10,891	-6,327	13,635	-0,2600	-0,151	0,326	0,8
36,040	-11,118	-5,672	13,635	-0,2654	-0,135	0,326	0,8
36,080	-11,345	-5,236	8,181	-0,2708	-0,125	0,195	0,7
36,120	-11,537	-5,018	-13,635	-0,2754	-0,120	-0,326	0,8
36,160	-11,746	-6,327	-27,271	-0,2804	-0,151	-0,651	0,7
36,200	-12,043	-7,199	-5,454	-0,2875	-0,172	-0,130	0,8
36,240	-12,322	-6,763	5,454	-0,2942	-0,161	0,130	0,7
36,280	-12,584	-6,763	-5,454	-0,3004	-0,161	-0,130	0,7
36,320	-12,863	-7,199	-8,181	-0,3071	-0,172	-0,195	0,7
36,360	-13,160	-7,418	-2,776E-13	-0,3142	-0,177	0,000	0,7
36,400	-13,456	-7,199	5,454	-0,3212	-0,172	0,130	0,6
36,440	-13,736	-6,981	-2,727	-0,3279	-0,167	-0,065	0,7
36,480	-14,015	-7,418	-8,181	-0,3346	-0,177	-0,195	0,8
36,520	-14,329	-7,636	10,908	-0,3421	-0,182	0,260	0,8
36,560	-14,626	-6,545	21,817	-0,3492	-0,156	0,521	0,8
36,600	-14,853	-5,890	10,908	-0,3546	-0,141	0,260	0,8
36,640	-15,097	-5,672	10,908	-0,3604	-0,135	0,260	0,8
36,680	-15,307	-5,018	10,908	-0,3654	-0,120	0,260	0,8
36,720	-15,499	-4,800	5,454	-0,3700	-0,115	0,130	0,7
36,760	-15,691	-4,581	16,362	-0,3746	-0,109	0,391	0,6
36,800	-15,865	-3,491	27,271	-0,3787	-0,083	0,651	0,6
36,840	-15,970	-2,400	19,090	-0,3812	-0,057	0,456	0,5
36,880	-16,057	-1,963	2,727	-0,3833	-0,047	0,065	0,5
36,920	-16,127	-2,182	-8,181	-0,3850	-0,052	-0,195	0,5
36,960	-16,232	-2,618	-2,727	-0,3875	-0,063	-0,065	0,5
37,000	-16,336	-2,400	0,000	-0,3900	-0,057	0,000	0,5
37,040	-16,424	-2,618	-5,454	-0,3921	-0,063	-0,130	0,6
37,080	-16,546	-2,836	-2,727	-0,3950	-0,068	-0,065	0,7
37,120	-16,650	-2,836	-8,181	-0,3975	-0,068	-0,195	0,9
37,160	-16,773	-3,491	-2,592E-12	-0,4004	-0,083	-7,511E-14	1,2
37,200	-16,930	-2,836	21,817	-0,4042	-0,068	0,521	1,4
37,240	-17,000	-1,745	16,362	-0,4058	-0,042	0,391	1,6
37,280	-17,069	-1,527	13,635	-0,4075	-0,036	0,326	1,7
37,320	-17,122	-0,654	19,090	-0,4087	-0,016	0,456	1,7
37,360	-17,122	0,000	5,454	-0,4087	0,000	0,130	1,6
37,400	-17,122	-0,218	-2,727	-0,4087	-0,005	-0,065	1,5
37,440	-17,139	-0,218	2,727	-0,4092	-0,005	0,065	1,5
37,480	-17,139	0,000	2,727	-0,4092	0,000	0,065	1,5
37,520	-17,139	0,000	0,000	-0,4092	0,000	0,000	1,4
37,560	-17,139	0,000	0,000	-0,4092	0,000	0,000	1,5
37,600	-17,139	0,000	0,000	-0,4092	0,000	0,000	1,4
37,640	-17,139	0,000	0,000	-0,4092	0,000	0,000	1,4
37,680	-17,139	0,000	0,000	-0,4092	0,000	0,000	1,4
37,720	-17,139	0,000	2,727	-0,4092	0,000	0,065	1,4
37,760	-17,139	0,218	2,727	-0,4092	0,005	0,065	1,4
37,800	-17,122	0,218	-2,727	-0,4087	0,005	-0,065	1,5
37,840	-17,122	0,000	-2,727	-0,4087	0,000	-0,065	1,4
37,880	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
37,920	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
37,960	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
38,000	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
38,040	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
38,080	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
38,120	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
38,160	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,7
38,200	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,7
38,240	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,7
38,280	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
38,320	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,7
38,360	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,7
38,400	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,7
38,440	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
38,480	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
38,520	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
38,560	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
38,600	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
38,640	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
38,680	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
38,720	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
38,760	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
38,800	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
38,840	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
38,880	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
38,920	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
38,960	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,000	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,040	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,080	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,120	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,160	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,200	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,240	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
39,280	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
39,320	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,360	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,400	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
39,440	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
39,480	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
39,520	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
39,560	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,600	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,640	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,680	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,720	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,760	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,800	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,840	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
39,880	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
39,920	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,5
39,960	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
40,000	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
40,040	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
40,080	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
40,120	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,6
40,160	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,7
40,200	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,7
40,240	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,7
40,280	-17,122	0,000	0,000	-0,4087	0,000	0,000	1,7
40,320	-17,122	0,000	-2,727	-0,4087	0,000	-0,065	1,7
40,360	-17,122	-0,218	-2,727	-0,4087	-0,005	-0,065	1,8
40,400	-17,139	-0,218	-3,126E-13	-0,4092	-0,005	5,779E-15	1,8
40,440	-17,139	-0,218	-5,454	-0,4092	-0,005	-0,130	1,7
40,480	-17,157	-0,654	-10,908	-0,4096	-0,016	-0,260	1,8
40,520	-17,191	-1,091	-10,908	-0,4104	-0,026	-0,260	1,8
40,560	-17,244	-1,527	-8,181	-0,4117	-0,036	-0,195	1,8
40,600	-17,314	-1,745	5,551E-13	-0,4133	-0,042	8,674E-15	1,8
40,640	-17,383	-1,527	2,727	-0,4150	-0,036	0,065	1,6
40,680	-17,436	-1,527	0,000	-0,4162	-0,036	-8,674E-15	1,4
40,720	-17,506	-1,527	1,696E-12	-0,4179	-0,036	4,918E-14	1,4
40,760	-17,558	-1,527	1,696E-12	-0,4192	-0,036	4,051E-14	1,4
40,800	-17,628	-1,527	2,727	-0,4208	-0,036	0,065	1,2
40,840	-17,680	-1,309	2,727	-0,4221	-0,031	0,065	1,0
40,880	-17,733	-1,309	0,000	-0,4233	-0,031	0,000	0,8
40,920	-17,785	-1,309	2,727	-0,4246	-0,031	0,065	0,7
40,960	-17,837	-1,091	0,000	-0,4258	-0,026	0,000	0,5
41,000	-17,872	-1,309	-5,454	-0,4267	-0,031	-0,130	0,6
41,040	-17,942	-1,527	-2,727	-0,4283	-0,036	-0,065	0,6
41,080	-17,994	-1,527	-2,727	-0,4296	-0,036	-0,065	0,6
41,120	-18,064	-1,745	-8,181	-0,4312	-0,042	-0,195	0,9
41,160	-18,134	-2,182	-5,454	-0,4329	-0,052	-0,130	1,3
41,200	-18,239	-2,182	10,908	-0,4354	-0,052	0,260	1,3
41,240	-18,309	-1,309	16,362	-0,4371	-0,031	0,391	0,8
41,280	-18,343	-0,873	5,454	-0,4379	-0,021	0,130	0,6
41,320	-18,378	-0,873	-2,727	-0,4387	-0,021	-0,065	0,5
41,360	-18,413	-1,091	-2,727	-0,4396	-0,026	-0,065	0,5
41,400	-18,466	-1,091	5,454	-0,4408	-0,026	0,130	0,5
41,440	-18,500	-0,654	8,181	-0,4417	-0,016	0,195	0,5
41,480	-18,518	-0,436	2,727	-0,4421	-0,010	0,065	0,4
41,520	-18,535	-0,436	-2,727	-0,4425	-0,010	-0,065	0,4
41,560	-18,553	-0,654	-2,727	-0,4429	-0,016	-0,065	0,4
41,600	-18,588	-0,654	2,727	-0,4437	-0,016	0,065	0,5
41,640	-18,605	-0,436	2,727	-0,4442	-0,010	0,065	0,4
41,680	-18,623	-0,436	0,000	-0,4446	-0,010	8,674E-15	0,4
41,720	-18,640	-0,436	-2,727	-0,4450	-0,010	-0,065	0,4
41,760	-18,658	-0,654	-5,454	-0,4454	-0,016	-0,130	0,4
41,800	-18,692	-0,873	-2,727	-0,4463	-0,021	-0,065	0,4
41,840	-18,727	-0,873	-2,727	-0,4471	-0,021	-0,065	0,5
41,880	-18,762	-1,091	-2,727	-0,4479	-0,026	-0,065	0,4
41,920	-18,815	-1,091	2,727	-0,4492	-0,026	0,065	0,5
41,960	-18,850	-0,873	2,727	-0,4500	-0,021	0,065	0,5
42,000	-18,884	-0,873	2,727	-0,4508	-0,021	0,065	0,5
42,040	-18,919	-0,654	5,454	-0,4517	-0,016	0,130	0,4
42,080	-18,937	-0,436	2,727	-0,4521	-0,010	0,065	0,4
42,120	-18,954	-0,436	-7,008E-14	-0,4525	-0,010	2,884E-15	0,4
42,160	-18,972	-0,436	-1,040E-12	-0,4529	-0,010	-1,156E-14	0,4
42,200	-18,989	-0,436	7,008E-14	-0,4533	-0,010	-1,156E-14	0,4
42,240	-19,007	-0,436	0,000	-0,4538	-0,010	8,674E-15	0,5
42,280	-19,024	-0,436	-2,727	-0,4542	-0,010	-0,065	0,5
42,320	-19,042	-0,654	-10,908	-0,4546	-0,016	-0,260	0,4
42,360	-19,076	-1,309	-10,908	-0,4554	-0,031	-0,260	0,5
42,400	-19,146	-1,527	1,454E-12	-0,4571	-0,036	3,469E-14	0,4
42,440	-19,199	-1,309	2,727	-0,4583	-0,031	0,065	0,4
42,480	-19,251	-1,309	-1,454E-12	-0,4596	-0,031	-3,469E-14	0,4
42,520	-19,303	-1,309	2,727	-0,4608	-0,031	0,065	0,4
42,560	-19,356	-1,091	2,727	-0,4621	-0,026	0,065	0,4
42,600	-19,391	-1,091	-2,727	-0,4629	-0,026	-0,065	0,4
42,640	-19,443	-1,309	-2,727	-0,4642	-0,031	-0,065	0,4
42,680	-19,495	-1,309	2,727	-0,4654	-0,031	0,065	0,5
42,720	-19,548	-1,091	5,454	-0,4667	-0,026	0,130	0,5
42,760	-19,583	-0,873	2,727	-0,4675	-0,021	0,065	0,4
42,800	-19,617	-0,873	2,727	-0,4683	-0,021	0,065	0,4
42,840	-19,652	-0,654	2,727	-0,4692	-0,016	0,065	0,4
42,880	-19,670	-0,654	-5,551E-13	-0,4696	-0,016	-8,674E-15	0,4
42,920	-19,705	-0,654	0,000	-0,4704	-0,016	8,674E-15	0,5
42,960	-19,722	-0,654	0,000	-0,4708	-0,016	8,674E-15	0,4
43,000	-19,757	-0,654	2,727	-0,4717	-0,016	0,065	0,4
43,040	-19,775	-0,436	2,727	-0,4721	-0,010	0,065	0,4
43,080	-19,792	-0,436	1,040E-12	-0,4725	-0,010	1,156E-14	0,4
43,120	-19,809	-0,436	-2,727	-0,4729	-0,010	-0,065	0,4
43,160	-19,827	-0,654	-5,454	-0,4733	-0,016	-0,130	0,4
43,200	-19,862	-0,873	-5,454	-0,4742	-0,021	-0,130	0,4
43,240	-19,897	-1,091	-10,908	-0,4750	-0,026	-0,260	0,4
43,280	-19,949	-1,745	-10,908	-0,4762	-0,042	-0,260	0,4
43,320	-20,036	-1,963	2,727	-0,4783	-0,047	0,065	0,4
43,360	-20,106	-1,527	0,000	-0,4800	-0,036	8,674E-15	0,5
43,400	-20,159	-1,963	-8,181	-0,4812	-0,047	-0,195	0,4
43,440	-20,263	-2,182	5,454	-0,4837	-0,052	0,130	0,4
43,480	-20,333	-1,527	8,181	-0,4854	-0,036	0,195	0,4
43,520	-20,385	-1,527	5,454	-0,4867	-0,036	0,130	0,5
43,560	-20,455	-1,091	16,362	-0,4883	-0,026	0,391	0,4
43,600	-20,473	-0,218	13,635	-0,4887	-0,005	0,326	0,5
43,640	-20,473	0,000	2,727	-0,4887	0,000	0,065	0,4
43,680	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,4
43,720	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,5
43,760	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,4
43,800	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,4
43,840	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,4
43,880	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,5
43,920	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,4
43,960	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,4
44,000	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,5
44,040	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,5
44,080	-20,473	0,000	0,000	-0,4887	0,000	0,000	0,4
44,120	-20,473	0,000	-2,727	-0,4887	0,000	-0,065	0,5
44,160	-20,473	-0,218	-13,635	-0,4887	-0,005	-0,326	0,4
44,200	-20,490	-1,091	-19,090	-0,4892	-0,026	-0,456	0,5
44,240	-20,560	-1,745	-8,181	-0,4908	-0,042	-0,195	0,4
44,280	-20,630	-1,745	-5,551E-13	-0,4925	-0,042	8,674E-15	0,5
44,320	-20,700	-1,745	5,551E-13	-0,4942	-0,042	8,674E-15	0,4
44,360	-20,769	-1,745	-2,727	-0,4958	-0,042	-0,065	0,5
44,400	-20,839	-1,963	-8,181	-0,4975	-0,047	-0,195	0,4
44,440	-20,926	-2,400	-8,181	-0,4996	-0,057	-0,195	0,4
44,480	-21,031	-2,618	2,727	-0,5021	-0,062	0,065	0,5
44,520	-21,136	-2,182	10,908	-0,5046	-0,052	0,260	0,5
44,560	-21,206	-1,745	5,454	-0,5062	-0,042	0,130	0,5
44,600	-21,276	-1,745	5,454	-0,5079	-0,042	0,130	0,5
44,640	-21,345	-1,309	10,908	-0,5096	-0,031	0,260	0,5
44,680	-21,380	-0,873	2,727	-0,5104	-0,021	0,065	0,5
44,720	-21,415	-1,091	-5,454	-0,5112	-0,026	-0,130	0,5
44,760	-21,468	-1,309	-2,727	-0,5125	-0,031	-0,065	0,5
44,800	-21,520	-1,309	2,727	-0,5137	-0,031	0,065	0,5
44,840	-21,572	-1,091	5,454	-0,5150	-0,026	0,130	0,5
44,880	-21,607	-0,873	5,551E-13	-0,5158	-0,021	0,000	0,5
44,920	-21,642	-1,091	-8,181	-0,5167	-0,026	-0,195	0,5
44,960	-21,694	-1,527	-2,727	-0,5179	-0,036	-0,065	0,5
45,000	-21,764	-1,309	8,181	-0,5196	-0,031	0,195	0,5
45,040	-21,799	-0,873	5,454	-0,5204	-0,021	0,130	0,5
45,080	-21,834	-0,873	-2,727	-0,5213	-0,021	-0,065	0,5
45,120	-21,869	-1,091	-8,181	-0,5221	-0,026	-0,195	0,5
45,160	-21,921	-1,527	-2,727	-0,5233	-0,036	-0,065	0,5
45,200	-21,991	-1,309	8,181	-0,5250	-0,031	0,195	0,5
45,240	-22,026	-0,873	2,727	-0,5258	-0,021	0,065	0,6
45,280	-22,061	-1,091	-2,727	-0,5267	-0,026	-0,065	0,5
45,320	-22,113	-1,091	2,727	-0,5279	-0,026	0,065	0,6
45,360	-22,148	-0,873	5,551E-13	-0,5287	-0,021	0,000	0,5
45,400	-22,183	-1,091	-2,727	-0,5296	-0,026	-0,065	0,6
45,440	-22,235	-1,091	-2,727	-0,5308	-0,026	-0,065	0,6
45,480	-22,270	-1,309	-13,635	-0,5317	-0,031	-0,326	0,5
45,520	-22,340	-2,182	-10,908	-0,5333	-0,052	-0,260	0,6
45,560	-22,445	-2,182	2,727	-0,5358	-0,052	0,065	0,6
45,600	-22,515	-1,963	5,551E-13	-0,5375	-0,047	0,000	0,6
45,640	-22,602	-2,182	0,000	-0,5396	-0,052	0,000	0,6
45,680	-22,689	-1,963	5,454	-0,5417	-0,047	0,130	0,6
45,720	-22,759	-1,745	2,727	-0,5433	-0,042	0,065	0,6
